Category,Name,Price,Price_Numeric
Frozen Food,Tesco Stonebaked BBQ Chicken and Bacon Pizza 335g,£1.80,1.8
Frozen Food,Tesco Stonebaked Ham & Pineapple Pizza 375g,£1.60,1.6
Frozen Food,Tesco Stonebaked Sweet Chilli Chicken Pizza 330g,£1.60,1.6
Frozen Food,Tesco Stonebaked Vegetable Pizza 380g,£1.60,1.6
Frozen Food,Tesco Strawberries & Blueberries 400G,£3.25,3.25
Frozen Food,Tesco Strawberries and Cream Ice Lollies 284g (4x70ml),£2.65,2.65
Frozen Food,Tesco Strawberry & Cream Ice Cream Tub 900Ml,£2.65,2.65
Frozen Food,Tesco Strawberry & Vanilla Cones 4 X 110Ml,£1.60,1.6
Frozen Food,Tesco Strawberry Cheesecake 500G,£2.25,2.25
Frozen Food,Tesco Strawberry Gateau Bar 400G,£2.65,2.65
Frozen Food,Tesco Stuffed Crust Cheese Pizza 431G,£2.95,2.95
Frozen Food,Tesco Super Crispy Crinkle Cut Chips 900g,£2.60,2.6
Frozen Food,Tesco Super Crispy French Fries 900g,£2.60,2.6
Frozen Food,Tesco Supersweet Sweetcorn 1Kg,£1.80,1.8
Frozen Food,Tesco Sweet & Sour Chicken with Egg Rice 400g,£1.95,1.95
Frozen Food,Tesco Sweet Chilli Beef Burgers - 4 Pack 454g,£3.75,3.75
Frozen Food,Tesco Sweet Potato Oven Chips 500G,£2.29,2.29
Frozen Food,Tesco S’moreish Brownie 348g,£3.25,3.25
Frozen Food,Tesco Takeaway BBQ Meat Feast Cheese Stuffed Crust Pizza 475g,£3.00,3.0
Frozen Food,Tesco Takeaway Carbonara Classic Crust Pizza 428g,£3.00,3.0
Frozen Food,Tesco Takeaway Loaded Lasagne Classic Crust Pizza 443g,£2.95,2.95
Frozen Food,Tesco Takeaway Pepperoni Party Stuffed Crust Pizza 472g,£3.00,3.0
Frozen Food,Tesco Takeaway The Big Cheeseburger Classic Crust Pizza 476g,£3.00,3.0
Frozen Food,Tesco Takeaway The Cheeky BBQ Chicken Stuffed Crust Pizza 495g,£2.95,2.95
Frozen Food,Tesco Takeaway The Whole Works Classic Crust Pizza 506g,£3.00,3.0
Frozen Food,Tesco Tempura Chicken Breast Chunks 650G,£5.95,5.95
Frozen Food,Tesco Tender Beef Brisket In Ale Gravy 400G,£5.75,5.75
Frozen Food,Tesco Teriyaki Chicken & Jasmine Rice 400g,£1.95,1.95
Frozen Food,Tesco Thai Green Chicken Curry 700g,£3.00,3.0
Frozen Food,"Tesco Three Bird Roast with Pork, Sage and Onion Stuffing 1.2kg",£15.00,15.0
Frozen Food,Tesco Toffee & Vanilla Cones 4 X 110Ml,£1.60,1.6
Frozen Food,Tesco Triple Chocolate Ice Cream 900Ml,£2.65,2.65
Frozen Food,Tesco Tropical Ice Creams 3 X100ml,£1.85,1.85
Frozen Food,Tesco Valencia Orange Juice Ice Lollies 4x73ml,£2.65,2.65
Frozen Food,Tesco Vanilla Ice Cream 900Ml,£2.65,2.65
Frozen Food,"Tesco Vegetarian 2 Pesto, Vegetable & Mozzarella Melts 280G",£2.00,2.0
Frozen Food,Tesco Vegetarian Cauliflower Cheese Croquettes 240g,£2.00,2.0
Frozen Food,Tesco Vegetarian Spinach & Cheddar Cheese Lattice Slices 280g,£2.00,2.0
Frozen Food,Tesco Vegetarian Vegetable Lasagne 375G,£1.95,1.95
Frozen Food,Tesco Very Fine Whole Green Beans 900G,£1.07,1.07
Frozen Food,Tesco White Chocolate Ice Creams 3X110ml,£1.75,1.75
Frozen Food,Tesco Wholetail Breaded Scampi 280G,£3.95,3.95
Frozen Food,Tesco Wild Salmon Fillets 500G,£6.95,6.95
Frozen Food,Tesco Zingy Chicken Breast Fillets 210g,£2.50,2.5
Frozen Food,Tesco Zingy Chicken Strips 400g,£4.10,4.1
Frozen Food,The Gym Kitchen Beef Lasagne 400G,£2.50,2.5
Frozen Food,The Gym Kitchen Chicken & Chorizo Paella 400G,£2.50,2.5
Frozen Food,The Gym Kitchen Chicken Carbonara 400g,£2.60,2.6
Frozen Food,The Gym Kitchen Chicken Katsu Curry 550g,£3.30,3.3
Frozen Food,The Gym Kitchen Chicken Korma 550g,£3.30,3.3
Frozen Food,The Gym Kitchen Chicken Tikka Masala 400G,£2.50,2.5
Frozen Food,The Gym Kitchen Meat Feast Pasta 400g,£2.50,2.5
Frozen Food,The Gym Kitchen Pulled Pork Mac & Cheese 400g,£2.50,2.5
Frozen Food,The Gym Kitchen Salt & Pepper Chicken 550g,£3.30,3.3
Frozen Food,The Ice Co Crushed Ice 2kg,£1.09,1.09
Frozen Food,The Ice Co. Ice Cubes 2Kg,£1.09,1.09
Frozen Food,The Ice Co. Premium Ice Cubes 1Kg,£1.10,1.1
Frozen Food,The Ice Co. Super Cubes 1Kg,£1.10,1.1
Frozen Food,The Northern Dough Co. Original Pizza Dough 2 x 220g,£2.60,2.6
Frozen Food,The Real Yorkshire Pudding Co. 6 Gluten Free Yorkshire Puddings 180G,£2.50,2.5
Frozen Food,The Tofoo Co. Straight To Wok Soy & Ginger Tofu 350g,£3.75,3.75
Frozen Food,The Tofoo Co. Straight To Wok Sweet Chilli Tofu 350g,£3.75,3.75
Frozen Food,The Tofoo Co. Tempura Crispy Tofu 300g,£3.75,3.75
Frozen Food,The Wild Hare Fish Pie 350g,£5.50,5.5
Frozen Food,This Isn't Chicken Lightly Seasoned Pieces 250G,£3.00,3.0
Frozen Food,Trufru Nature's Blueberries in White & Dark Chocolate 200g,£5.95,5.95
Frozen Food,Twister Mallow Ice Lolly 80ml,£1.80,1.8
Frozen Food,Twister Mini Tropical 6x50ml,£2.75,2.75
Frozen Food,Twix Ice Cream Bars 4x43.1ml,£3.00,3.0
Frozen Food,Uppercrust Chicken & Asparagus Pie 680G,£4.30,4.3
Frozen Food,Viennetta Ice Cream Salted Caramel 650 ml,£2.00,2.0
Frozen Food,Viennetta Mint Ice Cream Dessert 650Ml,£2.00,2.0
Frozen Food,Viennetta Vanilla Ice Cream Dessert 650Ml,£2.00,2.0
Frozen Food,Wall's Calippo Mini Cola Ice Lollies 5x80ml,£2.90,2.9
Frozen Food,Wall's Calippo Mini Orange & Lemon-Lime Ice Lollies 5x80ml,£2.90,2.9
Frozen Food,Wall's Haribo Push Up Ice Cream Sticks 4 x 85ml,£3.00,3.0
Frozen Food,Wall's Soft Scoop Vanilla Ice Cream Tub 1800ml,£2.75,2.75
Frozen Food,Wall's Solero Exotic Ice Cream Sticks 3x90ml,£2.75,2.75
Frozen Food,Wall's Solero Red Berries Ice Cream Sticks 3x90ml,£2.75,2.75
Frozen Food,Wall's Twister Berrylicious Ice Lollies 4x70ml,£2.90,2.9
Frozen Food,Wall's Twister Mini Pineapple Ice Cream Lollies 10 x 50ml,£3.75,3.75
Frozen Food,Wall's Twister Mini Pineapple Ice Cream Lollies 6x50ml,£2.75,2.75
Frozen Food,Wall's soft scoop neapolitan Ice Cream Tub 1800ml,£2.75,2.75
Frozen Food,Walls Soft Scoop Vanilla Light Ice Cream Tub 1800ml,£2.75,2.75
Frozen Food,Whitby Seafoods Breaded Scampi Bites 190G,£1.40,1.4
Frozen Food,Whitby Seafoods Gluten Free Cod Goujons 225G,£3.00,3.0
Frozen Food,Whitby Seafoods Scampi 370G,£4.50,4.5
Frozen Food,Whitby Seafoods Wholetail Scampi - Gluten Free 200g,£4.00,4.0
Frozen Food,White Rabbit Chicken & Chorizo Sourdough Gluten Free Pizza 324g,£4.50,4.5
Frozen Food,White Rabbit Gluten Free Sourdough Doughballs with Roasted Garlic Butter 8 Pack 140g,£3.00,3.0
Frozen Food,White Rabbit Prosciutto Ham & Mushroom Sourdough Gluten Free Pizza 332g,£4.50,4.5
Frozen Food,YO! Chicken Katsu 260g,£3.50,3.5
Frozen Food,Yo! Chicken Katsu Bao Bun Kit 460g,£3.75,3.75
Frozen Food,Young's 4 Fish Steaks In A Parsley Sce 560g,£4.80,4.8
Frozen Food,Young's Breaded 4 Omega 3 Fish Fillets 400g,£4.00,4.0
Frozen Food,Young's Chip Shop Extra Large Beer Batter Fish Fillets 300g,£3.75,3.75
Frozen Food,Young's Omega 3 Fish Cakes 4 Pack 200g,£1.70,1.7
Frozen Food,Young's Popcorn Scampi Bites 190g,£1.85,1.85
Frozen Food,Youngs 4 Fish Steaks And Butter Sauce 560G,£4.50,4.5
Frozen Food,Youngs Admirals Pie 300G,£2.50,2.5
Frozen Food,Youngs Calamari 250G,£4.10,4.1
Frozen Food,Youngs Chip Shop 4 Large Cod Fillets 440G,£6.90,6.9
Frozen Food,Youngs Chip Shop 4 Omega 3 Fish Fillets,£4.00,4.0
Frozen Food,Youngs Chip Shop Jumbo Fish Special 480g,£5.00,5.0
Frozen Food,Youngs Fishermans Pie 300G,£2.50,2.5
Frozen Food,Youngs Flipper Dippers 10 Pack 250G,£1.75,1.75
Frozen Food,Youngs Gastro 2 Crispy Lemon Basa Fillets 310G,£5.25,5.25
Frozen Food,Youngs Gastro 2 Sea Salt & Pepper Basa Fillets 310G,£5.25,5.25
Frozen Food,Youngs Gastro 2 Smoked Haddock Chunky Fish Cakes 270G,£5.65,5.65
Frozen Food,Youngs Gastro 2 Tempura Battered Fish Fillets 270G,£5.25,5.25
Frozen Food,Youngs Gastro 8 Chunky Breaded Haddock Fingers 320G,£6.00,6.0
Frozen Food,Youngs Gastro Jumbo Wholetail Scampi 230G,£6.00,6.0
Frozen Food,Youngs Gastro Signature Breaded Lemon & Pepper 2 Fish Fillets 270G,£5.25,5.25
Frozen Food,Youngs Scampi 220G,£4.40,4.4
Frozen Food,Zizzi Chorizo Spaghetti Carbonara 400g,£3.25,3.25
Frozen Food,Zizzi Lentil & Sundried Tomato Ragu 400g,£3.25,3.25
Frozen Food,Zizzi Spaghetti Meatball Arrabbiata 400g,£3.25,3.25
Frozen Food,Zizzi Spicy Chicken Rigatoni 400g,£3.25,3.25
Frozen Food,Zizzi Tagliatelle Beef Ragu 400g,£3.25,3.25
Frozen Food,itsu 12 hoisin duck gyoza 280g,£4.25,4.25
Frozen Food,itsu 8 hoisin duck bao buns 256g,£3.95,3.95
Frozen Food,itsu 8 katsu veg bao buns 256g,£3.95,3.95
Frozen Food,itsu 8 teriyaki chicken bao buns 256g,£3.95,3.95
Frozen Food,itsu chicken bao'sliders 165g,£3.00,3.0
Frozen Food,itsu chicken soup dumplings 168g,£3.00,3.0
Frozen Food,itsu garlic & chilli edamame 300g,£3.25,3.25
Frozen Food,itsu king prawn gyoza 234g,£4.25,4.25
Frozen Food,itsu prawn bao'sliders 165g,£3.00,3.0
Frozen Food,itsu spicy chicken soup'dumplings 168g,£3.00,3.0
Frozen Food,itsu thai style prawn soup'dumplings 168g,£3.00,3.0
Frozen Food,itsu vegetable steamed dumplings 168g,£3.00,3.0
Frozen Food,itsu vegetable tempura fries 350g,£3.25,3.25
Frozen Food,trüfrü  Raspberries In White & Milk Chocolate 200g,£5.95,5.95
Frozen Food,trüfrü  Raspberry White & Dark Chocolate 200g,£5.95,5.95
Frozen Food,trüfrü Strawberry White & Milk Chocolate 200g,£5.95,5.95
Treats & Snacks,""" Hula Hoops Flavarings Big'N'Beefy Sharing Crisps 90g""",£1.50,1.5
Treats & Snacks,Aasani Almonds 500G,£5.25,5.25
Treats & Snacks,Aasani Roasted & Salted Jumbo Pistachios 500G,£6.00,6.0
Treats & Snacks,Aero Bubbles Peppermint Mint Chocolate Sharing Bag 92g,£1.65,1.65
Treats & Snacks,Aero Bubbly Milk Chocolate Bar Multipack 27g 4 Pack,£2.20,2.2
Treats & Snacks,Aero Bubbly Peppermint Mint Chocolate Bar Multipack 27g 4 Pack,£2.20,2.2
Treats & Snacks,Aero Milk Chocolate Sharing Bar 90g,£1.65,1.65
Treats & Snacks,Aero Peppermint Mint Chocolate Sharing Bar 90g,£1.65,1.65
Treats & Snacks,After Eight Dark Mint Chocolate Box 300g,£4.00,4.0
Treats & Snacks,Airwaves Menthol & Eucalyptus Chewing Gum Bottle 46 Pieces,£1.99,1.99
Treats & Snacks,Airwaves Menthol & Eucalyptus Sugarfree Chewing Gum 10 Pieces,£0.80,0.8
Treats & Snacks,Arla LactoFREE  Soft Cheese 200g,£1.75,1.75
Treats & Snacks,"Bahlsen Pick Up! Milk Chocolate Biscuit Bars Multipack, 5 Pack 140g",£2.00,2.0
Treats & Snacks,Bahlsen Pick Up! Minis Milk Chocolate 10.6Gx10,£1.65,1.65
Treats & Snacks,Bakery Delights Crisp Bakes 125G,£1.20,1.2
Treats & Snacks,Barratt Flumps 20G,£0.35,0.35
Treats & Snacks,Barratt Mini Flumps 150G,£1.60,1.6
Treats & Snacks,Barratt Sherbet Fountain 25G,£0.40,0.4
Treats & Snacks,Barratts Dip Dabs 23G,£0.55,0.55
Treats & Snacks,Barratts Jumbo Soft Nougat 100G,£0.90,0.9
Treats & Snacks,Bear Apple YoYos Multipack 5 x 20g,£3.00,3.0
Treats & Snacks,Bear Blackcurrant Fruit Rolls YoYos 9 x 20g,£4.65,4.65
Treats & Snacks,Bear Blackcurrant Yoyo Multipack 5X20g,£3.00,3.0
Treats & Snacks,Bear Giant Yoyo - Apple & Blackcurrant 5 x 20g,£3.00,3.0
Treats & Snacks,Bear Giant Yoyo - Strawberry & Mango 5 x 20g,£3.00,3.0
Treats & Snacks,Bear Pure Fruit Yoyos - Mango 5 x 20g,£3.00,3.0
Treats & Snacks,Bear Raspberry YoYos Multipack 5 x 20g,£3.00,3.0
Treats & Snacks,Bear Strawberry YoYos 9 x 20g,£4.65,4.65
Treats & Snacks,Bear Strawberry Yoyo Multipack 5X20g,£3.00,3.0
Treats & Snacks,Bear Yoyo Mango 9Pack 180G,£4.65,4.65
Treats & Snacks,Bear Yoyo Sours Strawberry & Apple 5X20g,£3.00,3.0
Treats & Snacks,BelVita Breakfast Biscuits Milk & Cereals Snack Bars 12 Pack Multipack 540G,£2.75,2.75
Treats & Snacks,Belvita Breakfast Blueberry Soft Bakes Cereal Snack Bars Pack 5 x 50g,£2.75,2.75
Treats & Snacks,Belvita Breakfast Chocolate Chip Soft Bakes Cereal Snack Bars Pack 5 x 50g,£2.75,2.75
Treats & Snacks,Belvita Breakfast Cocoa Chocolate Chip Cereal Biscuit Snack Bars Pack 5 x 45g,£1.25,1.25
Treats & Snacks,Belvita Breakfast Honey & Nut with Chocolate Chip Cereal Biscuit Snack Bars Pack 5 x 45g,£1.25,1.25
Treats & Snacks,Belvita Breakfast Milk & Cereal Biscuit Snack Bars Pack 5 x 45g,£1.25,1.25
Treats & Snacks,Belvita Breakfast Soft Bakes Chocolate Filled Cereal Snack Bars Pack 5 x 50g,£2.95,2.95
Treats & Snacks,Belvita Breakfast Soft Bakes Red Berries Cereal Snack Bars Pack 5 x 50g,£2.75,2.75
Treats & Snacks,Belvita Breakfast Soft Bakes Strawberry Filled Cereal Snack Bars Pack 5 x 50g,£2.95,2.95
Treats & Snacks,Belvita Breakfast Strawberry & Yogurt Crunch Cereal Biscuit Snack Bars Pack 5 x 50.6g,£2.75,2.75
Treats & Snacks,Belvita Cocoa Chocolate Chip Cereal Biscuit Snack Bars Pack 5 x 45g,£1.25,1.25
Treats & Snacks,Bendicks Bittermints Carton 200G,£6.75,6.75
Treats & Snacks,Bendicks Mint Collection Boxed Chocolates 200G,£6.75,6.75
Treats & Snacks,Best Mum Chocolate Truffle Gift Box,£20.00,20.0
Treats & Snacks,Black Magic Dark Chocolate Box 348g,£7.00,7.0
Treats & Snacks,Border Classic Sharing Pack Biscuits 400g,£4.50,4.5
Treats & Snacks,"Border Dark Chocolate Ginger Biscuit Bars Multipack, 6x24g",£1.95,1.95
Treats & Snacks,Border Dark Chocolate Ginger Biscuits 150g,£2.25,2.25
Treats & Snacks,Border Lemon Drizzle Melts 150g,£2.25,2.25
Treats & Snacks,Burton Variety Bag Biscuits 16 Pack 317.6G,£2.90,2.9
Treats & Snacks,Butterkist Cinema Sweet Popcorn 100G,£2.00,2.0
Treats & Snacks,Butterkist Cinema Sweet Popcorn 6X12g,£1.60,1.6
Treats & Snacks,Butterkist Microwave Popcorn Sweet & Salted 3X60g,£2.50,2.5
Treats & Snacks,Butterkist Microwave Salted Popcorn 3X60g,£2.50,2.5
Treats & Snacks,Butterkist Sweet & Salted Popcorn 100G,£2.00,2.0
Treats & Snacks,Butterkist Sweet Microwave Popcorn 3x60g,£2.50,2.5
Treats & Snacks,Butterkist Toffee Popcorn 170G,£2.00,2.0
Treats & Snacks,Butterkist Toffee Popcorn 6X20g,£1.60,1.6
Treats & Snacks,Buttermilk Plant-Based Choccy Bar - Caramel Nougat 50g,£1.70,1.7
Treats & Snacks,Cadbury Boost Chocolate Bar 4 Pack Multipack 148g,£2.25,2.25
Treats & Snacks,Cadbury Bournville Classic Dark Chocolate 180g,£2.75,2.75
Treats & Snacks,Cadbury Crunchie Chocolate Bar 4 Pack Multipack 128g,£2.25,2.25
Treats & Snacks,Cadbury Crunchie Chocolate Bar Single 40g,£0.95,0.95
Treats & Snacks,Cadbury Dairy Milk Caramel Chocolate Bar 180g,£2.75,2.75
Treats & Snacks,Cadbury Dairy Milk Caramel Chocolate Bar 4 Pack Multipack 148g,£2.25,2.25
Treats & Snacks,Cadbury Dairy Milk Chocolate Bar 110g,£1.68,1.68
Treats & Snacks,Cadbury Dairy Milk Chocolate Bar 180g,£2.75,2.75
Treats & Snacks,Cadbury Dairy Milk Chocolate Bar 4 Pack Multipack 134g,£2.25,2.25
Treats & Snacks,Cadbury Dairy Milk Chocolate Bar Large 360G,£5.00,5.0
Treats & Snacks,Cadbury Dairy Milk Chocolate Duo Bar 54.4g,£1.35,1.35
Treats & Snacks,Cadbury Dairy Milk Chocolate Fingers Biscuits 114g,£1.90,1.9
Treats & Snacks,Cadbury Dairy Milk Chocolate Fingers Biscuits 189g,£2.40,2.4
Treats & Snacks,Cadbury Dairy Milk Chocolate Fruit & Nut Bar 110G,£1.68,1.68
Treats & Snacks,Cadbury Dairy Milk Crunchie Bits Chocolate Bar 180g,£2.75,2.75
Treats & Snacks,Cadbury Dairy Milk Freddo Chocolate Bar Single 18g,£0.30,0.3
Treats & Snacks,Cadbury Dairy Milk Fruit and Nut Chocolate Bar 180g,£2.75,2.75
Treats & Snacks,Cadbury Dairy Milk Marvellous Creations Jelly Candy Bar 47G,£0.95,0.95
Treats & Snacks,Cadbury Dairy Milk OREO Chocolate Bar 120g,£1.68,1.68
Treats & Snacks,Cadbury Dairy Milk Whole Nut Chocolate Bar 180G,£2.75,2.75
Treats & Snacks,Cadbury Dairy Milk Wholenut Chocolate Bar 120g,£1.68,1.68
Treats & Snacks,Cadbury Dairy Milk Winter Mint Crisp Chocolate Bar 360g,£5.00,5.0
Treats & Snacks,Cadbury Flake Chocolate Bar 4 Pack Multipack 102g,£2.25,2.25
Treats & Snacks,Cadbury Heroes Chocolate Box 290g,£5.00,5.0
Treats & Snacks,Cadbury Heroes Chocolate Tub 550g,£7.00,7.0
Treats & Snacks,Cadbury Marvellous Creations Jelly Pop Candy Chocolate Bar 160g,£2.75,2.75
Treats & Snacks,Cadbury Picnic Chocolate Bar 4 Pack Multipack 152g,£2.25,2.25
Treats & Snacks,Cadbury Roses Chocolate Box 290g,£5.00,5.0
Treats & Snacks,Cadbury Roses Chocolate Tub 550g,£7.00,7.0
Treats & Snacks,Cadbury Snack Shortcake Chocolate Biscuits 6 Pack Multipack 120g,£1.50,1.5
Treats & Snacks,Cadbury Starbar Chocolate Bar 49g,£0.95,0.95
Treats & Snacks,Cadbury Twirl Chocolate Bar Single 43g,£0.95,0.95
Treats & Snacks,Cadbury Twirl Orange Chocolate Bar 43g,£0.95,0.95
Treats & Snacks,Cadbury White Chocolate Fingers Biscuits 114g,£1.90,1.9
Treats & Snacks,Cadbury Wispa Chocolate Bar 4 Pack Multipack 111.6g,£2.25,2.25
Treats & Snacks,Cadbury Wispa Duo Chocolate Bar 47.4g,£1.35,1.35
Treats & Snacks,Cadbury Wispa Gold Chocolate & Caramel Bar Single 48g,£0.95,0.95
Treats & Snacks,Cadbury Wispa Gold Chocolate Bar 4 Pack Multipack 153.2g,£2.25,2.25
Treats & Snacks,Camembert Chocolate Cheese,£20.00,20.0
Treats & Snacks,Candy Kittens Gourmet Sweets - Wild Strawberry 140g,£2.50,2.5
Treats & Snacks,Capsicana Tortilla Chips Lightly Salted 170g,£2.35,2.35
Treats & Snacks,Carr's Melts Cheese Crackers 150g,£2.00,2.0
Treats & Snacks,Carr's Table Water Crackers 125g,£1.70,1.7
Treats & Snacks,Cathedral City Lighter Mature Cheddar Cheese Minis 6 x 20g,£2.10,2.1
Treats & Snacks,Caxton Pink & White Wafers 6 Pack 85G,£0.70,0.7
Treats & Snacks,"Cheestrings Twisted Cheese Snacks 4 Pk, 80 G",£1.75,1.75
Treats & Snacks,Chewits Strawberry Single 30G,£0.50,0.5
Treats & Snacks,Chewits Xtreme Sour Apple Stick 31G,£0.50,0.5
Treats & Snacks,Chocolate Animals Farmyard Selection Four Box,£12.00,12.0
Treats & Snacks,Chocolate Beans On Toast,£12.00,12.0
Treats & Snacks,Chocolate Beer Bottle And Footballs,£20.00,20.0
Treats & Snacks,Chocolate Bicycles,£12.00,12.0
Treats & Snacks,Chocolate Bicycles Colourful,£12.00,12.0
Treats & Snacks,Chocolate Cameras,£12.99,12.99
Treats & Snacks,Chocolate Cows,£12.00,12.0
Treats & Snacks,Chocolate Daisies And Cupcakes,£12.00,12.0
Treats & Snacks,Chocolate Dinosaur Excavation Kit,£14.00,14.0
Treats & Snacks,Chocolate Ducks,£12.00,12.0
Treats & Snacks,Chocolate Dumbbells,£10.00,10.0
Treats & Snacks,Chocolate Egg And Bacon On Toast,£14.00,14.0
Treats & Snacks,Chocolate Flamingos,£12.00,12.0
Treats & Snacks,Chocolate Footballs,£12.00,12.0
Treats & Snacks,Chocolate Gardening Selection Box,£12.00,12.0
Treats & Snacks,Chocolate Gonks,£15.00,15.0
Treats & Snacks,Chocolate Hairdresser Set,£12.00,12.0
Treats & Snacks,Chocolate Hundreds And Thousands Of Hugs,£20.00,20.0
Treats & Snacks,Chocolate Ice Lollies Gift Set,£15.00,15.0
Treats & Snacks,Chocolate Love Heart,£20.00,20.0
Treats & Snacks,Chocolate Love Letters,£14.00,14.0
Treats & Snacks,Chocolate Melting Party Kit,£14.00,14.0
Treats & Snacks,Chocolate Pigs Four Box,£12.00,12.0
Treats & Snacks,Chocolate Pigs In Summer Blankets,£15.00,15.0
Treats & Snacks,Chocolate Prosecco With Flowers And Butterflies Gift Box,£20.00,20.0
Treats & Snacks,Chocolate Rugby Balls,£12.00,12.0
Treats & Snacks,Chocolate Sheep,£12.00,12.0
Treats & Snacks,Chocolate Shoes And Chocolate Handbags,£12.00,12.0
Treats & Snacks,Chocolate Sprouts,£12.99,12.99
Treats & Snacks,Chocolate Tea Cups And Cakes,£12.00,12.0
Treats & Snacks,Chocolate Tennis Balls,£12.00,12.0
Treats & Snacks,Chocolate Tool Kit,£12.00,12.0
Treats & Snacks,Chocolate Trainers,£12.00,12.0
Treats & Snacks,Chocolate Yoga Gift Set,£20.00,20.0
Treats & Snacks,Chupa Chupa Melody Pops 15G,£0.40,0.4
Treats & Snacks,Congratulations Chocolate Gift Box,£20.00,20.0
Treats & Snacks,Crosta & Mollica Tarallini Fennel Seed 170G,£1.90,1.9
Treats & Snacks,Crosta & Mollica Torinesi Breadsticks 120G,£1.60,1.6
Treats & Snacks,Dairylea Dunkers Ritz Cheese Snacks 6 pack 6x43G,£3.30,3.3
Treats & Snacks,Discos Salt & Vinegar Grab Bag Crisps 50G,£1.15,1.15
Treats & Snacks,Discos Variety Multipack Crisps 6x25.5g,£1.60,1.6
Treats & Snacks,Doritos Hot Salsa Dip 300g,£2.50,2.5
Treats & Snacks,Doritos Mild Salsa Dip 300g,£2.50,2.5
Treats & Snacks,Doritos Nacho Cheese Dip 280g,£2.50,2.5
Treats & Snacks,Dr. Karg's Organic Crispbread - Emmental Cheese & Pumpkin Seed 200g,£2.50,2.5
Treats & Snacks,Dripping Chocolate Paint Pots,£14.00,14.0
Treats & Snacks,Eat Your Greens Chocolate Vegetables,£12.00,12.0
Treats & Snacks,Elizabeth Shaw Mint Collection 200G,£6.50,6.5
Treats & Snacks,Elizabeth Shaw Mint Crisp 162G,£5.00,5.0
Treats & Snacks,Emergency Chocolate Gin And Tonic Set,£15.00,15.0
Treats & Snacks,Extra Cool Breeze Sugarfree Chewing Gum 10 Pieces,£0.80,0.8
Treats & Snacks,Extra Peppermint Sugarfree Chewing Gum 10 Pieces,£0.80,0.8
Treats & Snacks,Extra Refreshers Strawberry Lemon Sugar Free Chewing Gum Bottle 30 Pieces 67G,£2.50,2.5
Treats & Snacks,Extra Spearmint Sugarfree Chewing Gum 10 Pieces,£0.80,0.8
Treats & Snacks,Extra Strawberry Sugarfree Chewing Gum 10 Pieces,£0.80,0.8
Treats & Snacks,Extra White Bubblemint Sugarfree Chewing Gum 10 Pieces,£0.80,0.8
Treats & Snacks,Extra White Bubblemint Sugarfree Chewing Gum Bottle 46 Pieces,£1.99,1.99
Treats & Snacks,Extra White Sugarfree Chewing Gum Bottle 46 Pieces,£1.99,1.99
Treats & Snacks,Famous Names Signature Collection 185G,£7.50,7.5
Treats & Snacks,Ferrero Raffaello Coconut & Almond Pralines 230G,£6.55,6.55
Treats & Snacks,Ferrero Rocher 3 Pack 37.5G,£1.65,1.65
Treats & Snacks,Ferrero Rocher Boxed Chocolates 24 Pieces 300g,£10.50,10.5
Treats & Snacks,Ferrero Rocher Boxed Chocolates 375G,£12.00,12.0
Treats & Snacks,Ferrero Rocher Chocolate Pralines Gift Box 16 Pieces 200g,£7.00,7.0
Treats & Snacks,Ferrero Rocher Grand Milk Chocolate Gift 125G,£7.25,7.25
Treats & Snacks,Ferrero Rocher Original Milk Chocolate Bar 90G,£2.70,2.7
Treats & Snacks,Fibre One 90 Calorie Triple Choc Cake Bars 4 x 25g (100g),£1.50,1.5
Treats & Snacks,Finn Crisp Original Slims 200G,£1.40,1.4
Treats & Snacks,Five A Day Chocolate Vegetables,£12.00,12.0
Treats & Snacks,Flipz Milk Chocolate Coated Pretzels 90G,£1.75,1.75
Treats & Snacks,Forest Feast Preda Fair-Trade Dried Mango 100G,£3.90,3.9
Treats & Snacks,Fox's Chocolate Viennese Biscuits 120G,£2.00,2.0
